,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
PROTOCOL,0.6729051519126104,0.3424535679325355,0.556877188503556,0.09887592069073357,0.1414232691550254,0.11371613064536633,0.6651527425427094,0.6645182172104139,0.20523141365208403,0.1177464219599939,0.1091464630325818,0.030888876094792597,0.042054797497493045,0.04193952758607395,0.4901586606699548,0.2452587397024014,0.1753287968668205,0.4901586606699548,0.4612703818149832,0.14723468929592587,0.021646790891608925,0.018827876465766297,0.015327383962666676,0.013966446009295022,0.3880100205454984,0.17952870516958913,0.31496607521202724,0.14172202368433667,0.022494869677116638,0.012989272878488878,0.02890501882843051,0.24889251562394354,0.12257745897487007,0.04753855947003474,0.04753855947003474,0.13472945909347644,0.1518290141975005,0.0972833126426447,0.0029397340084371536
L7_PROTO,0.3424535679325355,1.2844778467560356,0.7751475501477503,0.14230937480526587,0.2581733057283357,0.15464376301334037,0.5058521118753398,0.47357094469750916,0.2376073745275315,0.5063548931229009,0.5074681057783254,0.04165479019723932,0.4561316029989236,0.45631156239267234,0.8545276602742847,0.4606471121921566,0.16365269333541183,0.8545276602742847,0.737205533038159,0.2669927262437777,0.014241529608901337,0.01880980024298326,0.014270279332752338,0.01524037646053823,0.6729051639689784,0.29429998717819283,0.38998402082383854,0.2241765501731814,0.02233798433180356,0.006799720662242994,0.047421927988744866,0.2782606090919666,0.14679952283534667,0.06656950682481946,0.06656950682481946,0.10822575596373354,0.12214959995225094,0.07323244658291725,0.006291738927055858
IN_BYTES,0.556877188503556,0.7751475501477503,2.6229999724527633,0.8316315221131481,0.7963587790769707,0.5809502189614517,1.0391412748527764,1.023716318662875,0.6160662882844646,0.6381658613856153,0.6462607005190097,0.07707262602056855,0.6561332051161624,0.6561876348347115,1.4194509519231935,0.9940928366346508,0.5614228653444786,1.4194509519231935,2.153746868416045,0.7900607950340239,0.09702896650452114,0.08086905154521822,0.0631280111976601,0.057165869367661284,1.5859727382649347,0.7323727263863291,0.9779212132375726,0.513627855347472,0.10664071554279601,0.06068875305999164,0.12214378514123969,0.819944789935544,0.4329065993079508,0.12653504372186464,0.12653504372186464,0.2548245658526801,0.31232099548589576,0.17203768549833068,0.01435054304739141
IN_PKTS,0.09887592069073357,0.14230937480526587,0.8316315221131481,1.2817262243577638,0.517416144218273,0.6176722363529618,0.5337038681059904,0.5340861203000992,0.5217803918855757,0.17054733503150996,0.17078765140136484,0.07138080460360226,0.28532565679304295,0.2851021908462057,0.5078378477805847,0.22676501988652648,0.14748093843713816,0.5078378477805847,0.7939714526118894,0.5016897420240645,0.11231877951733898,0.10291556729510065,0.07368469914579585,0.06830091865009655,0.4647912510061815,0.38327546146972347,0.8407267277424252,0.16818795310523293,0.11342237639827205,0.06088810311894831,0.11987908028672437,0.4465773202714034,0.41580996605007026,0.06799280768441096,0.06799280768441096,0.05485397986210514,0.06153530720761812,0.04025538514666823,0.01532140509196275
OUT_BYTES,0.1414232691550254,0.2581733057283357,0.7963587790769707,0.517416144218273,1.6608298915481972,0.6778898083918851,0.7122474078896022,0.7357819590680754,0.6588667132788417,0.312890825236798,0.3053407524777501,0.09477335092606987,0.3544835873835799,0.35448283921535423,1.0386172366990805,0.4555900629417289,0.4658445318151374,1.0386172366990805,0.8090907776926144,1.4102489503483553,0.08161901015466272,0.07163499603176396,0.0729995817748135,0.06317152722721081,0.6734805986168085,1.1133120617618124,0.6298813071306969,0.11565581695615625,0.11018808438187448,0.062471658884169314,0.17369010345026942,0.4727717851760318,0.5112523527107192,0.05781236463239527,0.05781236463239527,0.23785770725015234,0.28890403080425175,0.18261860160598112,0.016386331481372873
OUT_PKTS,0.11371613064536633,0.15464376301334037,0.5809502189614517,0.6176722363529618,0.6778898083918851,1.0594732784977863,0.6210345187381979,0.6081108527709155,0.5973900027209701,0.1677835893272651,0.15922107924754597,0.10541323576333003,0.2760694223294768,0.2760176586885416,0.5613106433867442,0.24086285962959275,0.17673289856663882,0.5613106433867442,0.5460738166646708,0.6602899216588147,0.10878818150185689,0.1004510395954114,0.08626400469455264,0.08115111351329335,0.41339276629335303,0.4562944581243876,0.7345665624643904,0.08131872062062319,0.12035344300715298,0.06391117538999498,0.12855380164288072,0.4948979212765718,0.45472969547761366,0.062209819949433004,0.062209819949433004,0.03895675433414935,0.04541004432985081,0.034576994657497855,0.01680883179682616
TCP_FLAGS,0.6651527425427094,0.5058521118753398,1.0391412748527764,0.5337038681059904,0.7122474078896022,0.6210345187381979,1.8276698579136248,1.5296036596326363,1.1019856419828327,0.3298181493284222,0.30088748537934595,0.12909816731839097,0.39822791199884744,0.39770285357004737,1.1194113658090807,0.7563055648201583,0.37054023482497334,1.1194113658090807,0.9843511731451602,0.7225539211441326,0.07801250593012449,0.07085733475812254,0.0681104330951828,0.06585125502148173,0.860734537206717,0.807531094049229,0.9326783909498763,0.28204637278797007,0.09635957365901388,0.05113831509010683,0.1147403564747085,0.7513686104146294,0.5766552780546969,0.09759913442331576,0.09759913442331576,0.13436695282035815,0.15141610031066471,0.09702732064318326,0.0359369937532903
CLIENT_TCP_FLAGS,0.6645182172104139,0.47357094469750916,1.023716318662875,0.5340861203000992,0.7357819590680754,0.6081108527709155,1.5296036596326363,1.6718956673322722,0.8961120739092858,0.2870504215107613,0.27349927681579217,0.11963756023766453,0.3531901400676554,0.353083888484354,1.1077227194081776,0.5861669673736013,0.3509938110968626,1.1077227194081776,0.9804430401768922,0.7444577817791681,0.07900511400303653,0.07162448890795176,0.0640598062887596,0.06286852282195475,0.8628109991174358,0.650135487488903,0.8312950858004401,0.25142225759050135,0.09493567753054218,0.05011977330646228,0.12072888768358754,0.734239922484943,0.6075773014756474,0.09381326032404244,0.09381326032404244,0.13433548080605903,0.1513802537169213,0.09700509386645324,0.03555555980685185
SERVER_TCP_FLAGS,0.20523141365208403,0.2376073745275315,0.6160662882844646,0.5217803918855757,0.6588667132788417,0.5973900027209701,1.1019856419828327,0.8961120739092858,1.2822446635490656,0.23196722036316564,0.20869012002610762,0.11457921962995736,0.35406580097597623,0.3538934813695832,0.7179407597655466,0.35090919102301943,0.22613160818699077,0.7179407597655466,0.6045349311308383,0.6665922560346843,0.07179416014267957,0.06597119973458782,0.060294068176029274,0.058426519041687754,0.5040878924866313,0.7443130023933738,0.6031330179034597,0.11185867687869398,0.0950588132402914,0.05005389244620975,0.11563705384569893,0.5985743240647566,0.5818634552961537,0.045167206298846345,0.045167206298846345,0.05346655265190925,0.05995569130221832,0.03900953638669371,0.03542217525082753
FLOW_DURATION_MILLISECONDS,0.1177464219599939,0.5063548931229009,0.6381658613856153,0.17054733503150996,0.312890825236798,0.1677835893272651,0.3298181493284222,0.2870504215107613,0.23196722036316564,2.188872072805343,1.7395485498693568,0.1556339956927754,0.5062113361043277,0.5064813587322181,0.6082042234394465,0.3288844159863084,0.17257867816919994,0.6082042234394465,0.7366878226845781,0.32157606775784026,0.017441358693582102,0.01761730687025185,0.014030028047357795,0.013306443744653593,0.6497945751817726,0.3534084252693275,0.24702571567003964,0.15996013182732002,0.02965106607563337,0.015681213134376305,0.028830097990076953,0.32062528648551847,0.1678574279821823,0.05217772905983414,0.05217772905983414,0.102372983082578,0.11562677772185619,0.07457078746041734,0.004075122449776889
